,node,cluster
1,genome_block_9150|Ga0257077_10319054:1-10119,NA
13173,genome_block_37271|OHOJ01000084.1:5205-25233,216
13174,genome_block_37270|OHOI01001379.1:1-12525,216
13175,genome_block_37269|OKTL01001027.1:2271-22299,216
13176,genome_block_37264|OHNH01000080.1:36326-56354,216
13177,genome_block_37263|OHNP01000533.1:1-19403,216
13178,genome_block_37261|OHNA01000161.1:3132-23160,216
13179,genome_block_37255|OHMO01000074.1:28343-48372,216
13180,genome_block_37255|OHMO01000074.1:27788-47817,216
13181,genome_block_37255|OHMO01000074.1:12373-32401,216
13182,genome_block_37254|OHMG01000074.1:29418-49447,216
13183,genome_block_37254|OHMG01000074.1:28863-48892,216
13184,genome_block_37254|OHMG01000074.1:13447-33475,216
13185,genome_block_37253|OHLW01001704.1:1-15179,216
13186,genome_block_37252|OHME01000875.1:1-15178,216
13187,genome_block_37250|OHLO01002125.1:1-14731,216
13188,genome_block_37250|OHLM01000060.1:41771-61800,216
13189,genome_block_37250|OHLM01000060.1:41216-61245,216
13190,genome_block_37250|OHLM01000060.1:25801-45829,216
13191,genome_block_37248|OHLN01000181.1:13879-33907,216
13192,genome_block_37247|OHLI01000072.1:36447-56476,216
13193,genome_block_37247|OHLI01000072.1:35892-55921,216
13194,genome_block_37247|OHLI01000072.1:20477-40505,216
13195,genome_block_37247|OHLH01000141.1:16197-36226,216
13196,genome_block_37244|OHLC01000251.1:5235-25263,216
13197,genome_block_37242|OHKT01000047.1:39466-59494,216
13198,genome_block_37242|OHKT01000047.1:24050-44079,216
13199,genome_block_37242|OHKT01000047.1:23713-43742,216
13200,genome_block_37242|OHKT01000047.1:23495-43524,216
13201,genome_block_37240|OHKP01006371.1:1-11547,216
13202,genome_block_37240|OHKN01000289.1:11651-31679,216
13203,genome_block_37236|OHKG01000238.1:16276-36304,216
13204,genome_block_37236|OHKB01000336.1:15826-35854,216
13205,genome_block_37230|OHJO01001016.1:1-14340,216
13206,genome_block_37229|OHJK01000242.1:11942-31971,216
13207,genome_block_37228|OKTD01000072.1:58724-78753,216
13208,genome_block_37228|OKTD01000072.1:58169-78198,216
13209,genome_block_37228|OKTD01000072.1:42754-62782,216
13210,genome_block_37228|OHIZ01001679.1:1-15161,216
13211,genome_block_37225|OHJC01000563.1:1-15204,216
13212,genome_block_37219|OHHS01000133.1:18424-38453,216
13213,genome_block_37219|OHHS01000133.1:17869-37898,216
13214,genome_block_37218|OHHU01000591.1:1-16408,216
13215,genome_block_37218|OHHN01000113.1:8205-28234,216
13216,genome_block_37218|OHHN01000113.1:7868-27897,216
13217,genome_block_37218|OHHN01000113.1:7650-27679,216
13218,genome_block_37218|OHHN01000113.1:23605-43633,216
13219,genome_block_37217|OHHK01000146.1:19823-39851,216
13220,genome_block_37215|OKTC01000040.1:31853-51882,216
13221,genome_block_37215|OKTC01000040.1:31298-51327,216
13222,genome_block_37215|OKTC01000040.1:15898-35926,216
13223,genome_block_37214|OKSZ01000245.1:1-18050,216
13224,genome_block_37210|OKST01000056.1:17122-37151,216
13225,genome_block_37210|OKST01000056.1:16785-36814,216
13226,genome_block_37209|OHHC01000155.1:11241-31269,216
13227,genome_block_37209|OHHB01001104.1:1-15032,216
13228,genome_block_37208|OHGT01001077.1:1-17219,216
13229,genome_block_37207|OHGX01001096.1:1-19603,216
13230,genome_block_37206|OHGW01000918.1:1-15852,216
13231,genome_block_37202|OHGG01000164.1:14269-34298,216
13232,genome_block_37201|OHFW01000199.1:13871-33899,216
13233,genome_block_37200|OHFN01001178.1:2500-22528,216
13234,genome_block_37198|OHFM01000184.1:11240-31268,216
13235,genome_block_37195|OHFG01000270.1:9616-29645,216
13236,genome_block_37195|OHFG01000270.1:9279-29308,216
13237,genome_block_37195|OHFG01000270.1:9061-29090,216
13238,genome_block_37195|OHFG01000270.1:25032-45060,216
13239,genome_block_37194|OHES01001551.1:1-13068,216
13240,genome_block_37191|OHEQ01000260.1:334-20362,216
13241,genome_block_37191|OHEQ01000260.1:16304-36333,216
13242,genome_block_37191|OHEQ01000260.1:15749-35778,216
13243,genome_block_37189|OHED01000034.1:1-13652,216
13244,genome_block_37188|OHEJ01002754.1:1-14435,216
13245,genome_block_37187|OHEE01000148.1:21281-41309,216
13246,genome_block_37182|OHDQ01000036.1:52931-72960,216
13247,genome_block_37182|OHDQ01000036.1:52376-72405,216
13248,genome_block_37182|OHDQ01000036.1:36961-56989,216
13249,genome_block_37169|OHBZ01000897.1:1-15151,216
13250,genome_block_37168|OHCC01000232.1:2573-22601,216
13251,genome_block_37165|OHBO01000719.1:1-15125,216
13252,genome_block_37163|OHBL01001821.1:1-14612,216
13253,genome_block_37161|OHBI01000568.1:1-16450,216
13254,genome_block_37159|OHBD01000130.1:31378-51406,216
13255,genome_block_37158|OHAX01000804.1:787-20815,216
13256,genome_block_37157|OHBM01001430.1:1-13042,216
13257,genome_block_37157|OHBM01001430.1:1-12824,216
13258,genome_block_37156|OHBJ01000241.1:11941-31970,216
13259,genome_block_37156|OHBJ01000241.1:11386-31415,216
13260,genome_block_37156|OHBJ01000241.1:1-15999,216
13261,genome_block_37155|OHAW01000195.1:13944-33972,216
13262,genome_block_37154|OHAR01000013.1:46326-66354,216
13263,genome_block_37154|OHAR01000013.1:30910-50939,216
13264,genome_block_37154|OHAR01000013.1:30573-50602,216
13265,genome_block_37154|OHAR01000013.1:30355-50384,216
13266,genome_block_37153|OHAU01003263.1:2308-22336,216
13267,genome_block_37146|OHAJ01008577.1:1-13313,216
13268,genome_block_37144|OHAG01003314.1:1-14301,216
13269,genome_block_37143|OGZY01002360.1:1-16027,216
13270,genome_block_37135|OGZV01002566.1:993-21021,216
13271,genome_block_37131|OGZW01013899.1:1-11502,216
13272,genome_block_37127|OGZN01005250.1:1-14059,216
13273,genome_block_37125|OGZG01000611.1:15862-35890,216
13274,genome_block_37124|OGZF01000073.1:75687-95715,216
13275,genome_block_37116|OGYR01000132.1:35220-55249,216
13276,genome_block_37116|OGYR01000132.1:19805-39833,216
13277,genome_block_37110|OGYP01011312.1:1-12341,216
13278,genome_block_37104|OKRV01000377.1:944-20972,216
13279,genome_block_37104|OKRV01000377.1:17380-37409,216
13280,genome_block_37103|OGYK01000873.1:1240-21268,216
13281,genome_block_37095|OGXU01009300.1:1-11595,216
13282,genome_block_37094|OGXV01000741.1:1-17175,216
13283,genome_block_37094|OGXS01002447.1:1-15191,216
13284,genome_block_37086|OGXX01002191.1:1-16090,216
13285,genome_block_37079|OGXJ01005116.1:1-10754,216
13286,genome_block_37079|OGXF01000665.1:2559-22587,216
13287,genome_block_37079|OGXF01000665.1:18995-39024,216
13288,genome_block_37079|OGXF01000665.1:18529-38558,216
13289,genome_block_37074|OKSC01000890.1:11262-31290,216
13290,genome_block_37073|OKRW01012213.1:1-12496,216
13291,genome_block_37073|OGXB01000140.1:7671-27700,216
13292,genome_block_37073|OGXB01000140.1:7334-27363,216
13293,genome_block_37073|OGXB01000140.1:7116-27145,216
13294,genome_block_37073|OGXB01000140.1:23087-43115,216
13295,genome_block_37069|OKRU01002873.1:1-15463,216
13296,genome_block_37069|OGWW01009935.1:1-10595,216
13297,genome_block_37068|OKRY01005128.1:1-17562,216
13298,genome_block_37066|OGWS01001133.1:8697-28725,216
13299,genome_block_37065|OKRT01001174.1:1-15026,216
13300,genome_block_37063|OGWV01002328.1:22-20050,216
13301,genome_block_37046|OGUP01000079.1:28703-48731,216
13302,genome_block_37041|OGRU01000385.1:10911-30940,216
13303,genome_block_37041|OGRU01000385.1:10356-30385,216
13304,genome_block_37041|OGRU01000385.1:1-14969,216
13305,genome_block_37035|OGRH01000092.1:11253-31281,216
13306,genome_block_37022|OGQW01000248.1:13500-33529,216
13307,genome_block_37022|OGQW01000248.1:1-18113,216
13308,genome_block_37021|OGQX01002496.1:1-19016,216
13309,genome_block_37013|OGQK01000322.1:9451-29479,216
13310,genome_block_37013|OGQK01000322.1:1-14063,216
13311,genome_block_37013|OGQK01000322.1:1-13726,216
13312,genome_block_37013|OGQK01000322.1:1-13508,216
13313,genome_block_37008|OGQI01000787.1:2299-22327,216
13314,genome_block_36992|OGPT01000480.1:1-14667,216
13315,genome_block_36991|OGPN01000189.1:25549-45578,216
13316,genome_block_36991|OGPN01000189.1:24994-45023,216
13317,genome_block_36962|OGOC01000405.1:1-15491,216
13318,genome_block_36952|OODP01000480.1:11261-31289,216
13319,genome_block_36951|OODT01000300.1:32535-52563,216
13320,genome_block_36951|OODT01000300.1:17119-37148,216
13321,genome_block_36951|OODT01000300.1:16782-36811,216
13322,genome_block_36949|OODQ01000230.1:9552-29581,216
13323,genome_block_36949|OODQ01000230.1:9215-29244,216
13324,genome_block_36949|OODQ01000230.1:8997-29026,216
13325,genome_block_36949|OODQ01000230.1:24968-44996,216
13326,genome_block_36948|OODG01000169.1:1-15973,216
13327,genome_block_36948|OODG01000169.1:1-15636,216
13328,genome_block_36948|OODG01000169.1:1-15418,216
13329,genome_block_36948|OODG01000169.1:1-14952,216
13330,genome_block_36944|OOCZ01002025.1:1-17087,216
13331,genome_block_36941|OOCT01000243.1:16967-36996,216
13332,genome_block_36941|OOCT01000243.1:16630-36659,216
13333,genome_block_36941|OOCT01000243.1:16412-36441,216
13334,genome_block_36937|OOCW01000500.1:19801-39829,216
13335,genome_block_36936|OOCQ01000168.1:11250-31278,216
13336,genome_block_36935|OOCX01000341.1:9158-29186,216
13337,genome_block_36935|OOCX01000341.1:1-13434,216
13338,genome_block_36935|OOCX01000341.1:1-13216,216
13339,genome_block_36935|OOCX01000341.1:1-12750,216
13340,genome_block_36931|OOCC01000249.1:1106-21134,216
13341,genome_block_36930|OOCM01001087.1:1-11890,216
13342,genome_block_36929|OOCL01000293.1:5539-25568,216
13343,genome_block_36929|OOCL01000293.1:5202-25231,216
13344,genome_block_36929|OOCL01000293.1:4984-25013,216
13345,genome_block_36928|OOCI01000716.1:3534-23562,216
13346,genome_block_36926|OOBZ01003414.1:1-16050,216
13347,genome_block_36925|OOBS01000406.1:333-20361,216
13348,genome_block_36923|OOBY01000127.1:63076-83104,216
13349,genome_block_36923|OOBY01000127.1:47660-67689,216
13350,genome_block_36923|OOBY01000127.1:47323-67352,216
13351,genome_block_36923|OOBY01000127.1:47105-67134,216
13352,genome_block_36919|OOBV01000210.1:27209-47238,216
13353,genome_block_36919|OOBV01000210.1:26654-46683,216
13354,genome_block_36919|OOBV01000210.1:11239-31267,216
13355,genome_block_36911|OOAQ01007294.1:1-14226,216
13356,genome_block_36908|OOAC01001316.1:2892-22920,216
13357,genome_block_36907|ONZZ01001587.1:1-16203,216
13358,genome_block_36905|OOAG01000896.1:1531-21559,216
13359,genome_block_36904|ONZW01002780.1:1-11304,216
13360,genome_block_36877|OFMX01002446.1:1-11854,216
13361,genome_block_36877|OFMX01002446.1:1-11517,216
13362,genome_block_36877|OFMX01002446.1:1-11299,216
13363,genome_block_36877|OFMX01002446.1:1-10833,216
13364,genome_block_36877|OFMX01001569.1:1-14272,216
13365,genome_block_36867|OFMG01000608.1:1-14506,216
13366,genome_block_36700|OCMC01000138.1:39717-59746,216
13367,genome_block_36686|OCIO01000011.1:1-19046,216
13368,genome_block_36685|OCII01000061.1:316-20344,216
13369,genome_block_36682|OCIU01003692.1:1-13658,216
13370,genome_block_36674|OCHU01000180.1:1-18565,216
13371,genome_block_36669|OCSZ01000291.1:1-15984,216
13372,genome_block_36659|OCHN01000286.1:7508-27536,216
13373,genome_block_36659|OCHN01000286.1:22923-42952,216
13374,genome_block_36654|OCPZ01000166.1:8799-28828,216
13375,genome_block_36654|OCPZ01000166.1:8462-28491,216
13376,genome_block_36654|OCPZ01000166.1:8244-28273,216
13377,genome_block_36654|OCPZ01000166.1:24214-44242,216
13378,genome_block_36654|OCHF01000155.1:7788-27816,216
13379,genome_block_36654|OCHF01000155.1:23757-43786,216
13380,genome_block_36654|OCHF01000155.1:23202-43231,216
13381,genome_block_36651|OCPW01000984.1:1-19291,216
13382,genome_block_36650|OCHH01000462.1:1-15397,216
13383,genome_block_36645|OCHI01000959.1:8437-28465,216
13384,genome_block_36645|OCHI01000959.1:1-13050,216
13385,genome_block_36645|OCHI01000959.1:1-12713,216
13386,genome_block_36645|OCHI01000959.1:1-12495,216
13387,genome_block_36645|OCHI01000959.1:1-12029,216
13388,genome_block_36644|OCPS01000234.1:22236-42265,216
13389,genome_block_36644|OCPS01000234.1:21899-41928,216
13390,genome_block_36644|OCPS01000234.1:21681-41710,216
13391,genome_block_36643|OCGZ01000317.1:6762-26790,216
13392,genome_block_36643|OCGZ01000317.1:1-11375,216
13393,genome_block_36643|OCGZ01000317.1:1-11038,216
13394,genome_block_36643|OCGZ01000317.1:1-10820,216
13395,genome_block_36643|OCGZ01000317.1:1-10354,216
13396,genome_block_36641|OCPR01000262.1:13087-33116,216
13397,genome_block_36641|OCPR01000262.1:12750-32779,216
13398,genome_block_36641|OCPR01000262.1:12532-32561,216
13399,genome_block_36640|OCQB01000366.1:37660-57688,216
13400,genome_block_36640|OCQB01000366.1:22244-42273,216
13401,genome_block_36640|OCQB01000366.1:21907-41936,216
13402,genome_block_36640|OCQB01000366.1:21689-41718,216
13403,genome_block_36637|OCHA01000203.1:51614-71643,216
13404,genome_block_36637|OCHA01000203.1:51059-71088,216
13405,genome_block_36637|OCHA01000203.1:35644-55672,216
13406,genome_block_36636|OCQA01000370.1:370-20398,216
13407,genome_block_36636|OCQA01000370.1:16340-36369,216
13408,genome_block_36636|OCQA01000370.1:15785-35814,216
13409,genome_block_36630|OCAV01000730.1:5265-25293,216
13410,genome_block_36600|OBWS01000124.1:13091-33120,216
13411,genome_block_36600|OBWS01000124.1:12754-32783,216
13412,genome_block_36600|OBWS01000124.1:12536-32565,216
13413,genome_block_36600|OBWO01000145.1:40677-60705,216
13414,genome_block_36600|OBWO01000145.1:25261-45290,216
13415,genome_block_36600|OBWO01000145.1:24924-44953,216
13416,genome_block_36600|OBWO01000145.1:24706-44735,216
13417,genome_block_36599|OBWY01000198.1:13089-33118,216
13418,genome_block_36599|OBWY01000198.1:12752-32781,216
13419,genome_block_36599|OBWY01000198.1:12534-32563,216
13420,genome_block_36594|OBVU01000323.1:15238-35266,216
13421,genome_block_36593|OBVX01000097.1:28151-48179,216
13422,genome_block_36593|OBVX01000097.1:12735-32764,216
13423,genome_block_36593|OBVX01000097.1:12398-32427,216
13424,genome_block_36593|OBVX01000097.1:12180-32209,216
13425,genome_block_36591|OBVM01000054.1:76031-96059,216
13426,genome_block_36591|OBVM01000054.1:60615-80644,216
13427,genome_block_36591|OBVM01000054.1:60278-80307,216
13428,genome_block_36591|OBVM01000054.1:60060-80089,216
13429,genome_block_36591|OBVJ01000273.1:19771-39800,216
13430,genome_block_36591|OBVJ01000273.1:19305-39334,216
13431,genome_block_36577|OEHI01000177.1:902-20930,216
13432,genome_block_36574|ODYN01001058.1:1-16577,216
13433,genome_block_36569|ODKG01000203.1:27164-47193,216
13434,genome_block_36569|ODKG01000203.1:26609-46638,216
13435,genome_block_36569|ODKG01000203.1:11194-31222,216
13436,genome_block_36562|ODVY01000185.1:15843-35872,216
13437,genome_block_36562|ODVY01000185.1:15506-35535,216
13438,genome_block_36562|ODVY01000185.1:15288-35317,216
13439,genome_block_36555|ODIF01000205.1:40617-60646,216
13440,genome_block_36555|ODIF01000205.1:25202-45230,216
13441,genome_block_36538|ODUK01000709.1:19831-39859,216
13442,genome_block_36535|ODHC01000346.1:21195-41224,216
13443,genome_block_36535|ODHC01000346.1:20640-40669,216
13444,genome_block_36521|ODHT01000379.1:18535-38564,216
13445,genome_block_36521|ODHT01000379.1:17514-37543,216
13446,genome_block_36441|ODME01001044.1:3285-23313,216
13447,genome_block_36439|ODFV01000369.1:941-20969,216
13448,genome_block_36438|OEFW01001747.1:1-11908,216
13449,genome_block_36438|OEFW01001747.1:1-11571,216
13450,genome_block_36434|ODLN01000910.1:1720-21748,216
13451,genome_block_36313|OBJQ01000471.1:8509-28537,216
13452,genome_block_36313|OBJQ01000471.1:1-13122,216
13453,genome_block_36313|OBJQ01000471.1:1-12785,216
13454,genome_block_36313|OBJQ01000471.1:1-12567,216
13455,genome_block_36216|OBJF01001671.1:407-20435,216
13456,genome_block_36213|OBKS01000237.1:13085-33114,216
13457,genome_block_36213|OBKS01000237.1:12748-32777,216
13458,genome_block_36213|OBKS01000237.1:12530-32559,216
13459,genome_block_36184|OBAF01000106.1:42680-62708,216
13460,genome_block_36184|OBAF01000106.1:26927-46956,216
13461,genome_block_36184|OBAF01000106.1:26709-46738,216
13462,genome_block_36180|OBAS01000284.1:12367-32396,216
13463,genome_block_36180|OBAS01000284.1:11812-31841,216
13464,genome_block_36177|OBAI01000953.1:13217-33245,216
13465,genome_block_36177|OBAI01000953.1:1-17507,216
13466,genome_block_36177|OBAI01000953.1:1-17289,216
13467,genome_block_36177|OBAI01000953.1:1-16823,216
13468,genome_block_36176|OEFA01002366.1:1-13225,216
13469,genome_block_36159|OAUX01000107.1:13084-33113,216
13470,genome_block_36159|OAUX01000107.1:12747-32776,216
13471,genome_block_36159|OAUX01000107.1:12529-32558,216
13472,genome_block_36149|OATP01000111.1:5508-25537,216
13473,genome_block_36149|OATP01000111.1:5171-25200,216
13474,genome_block_36149|OATP01000111.1:4953-24982,216
13475,genome_block_36146|OATC01000243.1:1-16322,216
13476,genome_block_36135|OEBA01001790.1:1-15264,216
13477,genome_block_36130|OEEK01000484.1:901-20929,216
13478,genome_block_36130|OEEK01000484.1:16871-36900,216
13479,genome_block_36130|OEEK01000484.1:16316-36345,216
13480,genome_block_36115|ODJY01000136.1:1784-21813,216
13481,genome_block_36115|ODJY01000136.1:17537-37565,216
13482,genome_block_36115|ODJY01000136.1:1566-21595,216
13483,genome_block_36106|ODXK01000356.1:1-13410,216
13484,genome_block_36106|ODXK01000356.1:1-13192,216
13485,genome_block_36106|ODXK01000356.1:1-12726,216
13486,genome_block_36103|ODXJ01000097.1:942-20970,216
13487,genome_block_36103|ODXJ01000097.1:16912-36941,216
13488,genome_block_36103|ODXJ01000097.1:16357-36386,216
13489,genome_block_36087|ODXC01000062.1:51341-71369,216
13490,genome_block_36087|ODXC01000062.1:35925-55954,216
13491,genome_block_36087|ODXC01000062.1:35588-55617,216
13492,genome_block_36087|ODXC01000062.1:35370-55399,216
13493,genome_block_36085|ODJC01002235.1:1-18984,216
13494,genome_block_36080|ODJN01000297.1:29257-49286,216
13495,genome_block_36080|ODJN01000297.1:28702-48731,216
13496,genome_block_36080|ODJN01000297.1:13287-33315,216
